,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Kandidat
2083,Sun Dec 24 14:29:15 +0000 2023,1738929838734586108,@HusinShihab Sosok yang merugikan bangsa dan negara seperti Gibran seharusnya sadar bahwa negara butuh pemimpin yang bertanggung jawab @pecellelle_ #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil,0,0,0,0,in,1712373480682123264,1738809408686288980,malikkprasetyo,https://twitter.com/malikkprasetyo/status/1738929838734586108,Anies-Muhaimin
2084,Sun Dec 24 14:28:41 +0000 2023,1738929695180365846,"Glutacid Glutathione 16.000mg Original (30 kapsul) - Pemutih badan dan wajah. Dapatkan kulit cerahmu sekarang!  https://t.co/mHTv4pZYJ6  #Cak Imin,#MyDemonEp10,jennie,Team Ohm,#READYTOBE_IN_JKT,Gibran,#CherryMagicTHep3,Tidur https://t.co/37qqfeq9rc",0,0,0,0,in,1636736953109602304,1738929695180365846,MohammadDa7888,https://twitter.com/MohammadDa7888/status/1738929695180365846,Anies-Muhaimin
2085,Sun Dec 24 14:28:36 +0000 2023,1738929673646805200,"Gibran Wali Kota Terpopuler Di Duniaaaaa.... - Cak Imin . Harlah Ke-25 PKB Stadion Manahan, Solo Minggu (23/7/2023) . https://t.co/2KDo2g9K5k",0,0,1,0,in,1603638553820684289,1738929673646805200,cobeh2022,https://twitter.com/cobeh2022/status/1738929673646805200,Anies-Muhaimin
2086,Sun Dec 24 14:28:35 +0000 2023,1738929669246984575,"@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @RidNgemil @NohCeukenohhh @choymarkochoy Ini kan krn gk bs cak imin jelasi lho didu pas debat @msaid_didu , jd dtg capresnya di jelasi lah biar nama nya bagus lagi",0,0,0,0,in,1623966241131204610,1738905225845678150,NantaMudasetia1,https://twitter.com/NantaMudasetia1/status/1738929669246984575,Anies-Muhaimin
2087,Sun Dec 24 14:28:28 +0000 2023,1738929640805454107,"@Heraloebss Sosok yang ngomong tinggi tapi tak memahami esensi kepemimpinan, Gibran semakin menjauh dari harapan rakyat @mielowyzx #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil",0,0,0,0,in,1713816982422966272,1738834636330148002,mikopngstuu,https://twitter.com/mikopngstuu/status/1738929640805454107,Anies-Muhaimin
2088,Sun Dec 24 14:28:03 +0000 2023,1738929534056222758,@AbrSamad Kesombongan Gibran semakin terlihat dari setiap langkahnya yang tidak menghargai pendapat orang lain @oktarinamunaf #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil,0,0,0,0,in,1712747841926606848,1738803339369001253,AbdulSanieee,https://twitter.com/AbdulSanieee/status/1738929534056222758,Anies-Muhaimin
2089,Sun Dec 24 14:28:03 +0000 2023,1738929533783613531,"@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @RidNgemil @NohCeukenohhh @choymarkochoy Pas cak Imin ngomong pas debat saya udah paham sih maksud nya, bukan bikin kota baru tapi memajukan seperti jakarta",0,0,1,1,in,4843997150,1738905225845678150,iamaris_an,https://twitter.com/iamaris_an/status/1738929533783613531,Anies-Muhaimin
2090,Sun Dec 24 14:27:52 +0000 2023,1738929488254337325,"@HusinShihab Gibran Rakabuming Raka, tokoh anti kritik yang tampaknya lebih suka memendam kekecewaan daripada memperbaiki diri @payforbills #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil",0,0,0,0,in,1712767441980522496,1738809408686288980,SalwaAmesta,https://twitter.com/SalwaAmesta/status/1738929488254337325,Anies-Muhaimin
2091,Sun Dec 24 14:27:45 +0000 2023,1738929458818814412,"Paman gembul, gibran, Cak Imin, Mahfud masuk dalam trending topik X tiap hari ada apa? 👇 https://t.co/hnkx7Kl63Q",0,0,0,0,in,323324294,1738929458818814412,Gatotswn,https://twitter.com/Gatotswn/status/1738929458818814412,Anies-Muhaimin
2092,Sun Dec 24 14:27:14 +0000 2023,1738929327704866949,"@WagimanDeep212_ masuk akal walau ttp tdk hilangkan fakta Gibran pemenangnya,knp?! krn sblm debat kalian sdh memvonis gibran hny akan jd bulan2an pk mahfud dan cak imin,gibran akan plangaplongo,gagap dsb. dgn Poin 7,1 menunjukkan Gibran mampu bungkam suara sinis,nyinyir dan hasut Kalian🤫🤪",0,0,0,0,in,1661441651343245312,1738802380068827488,DONPAKMODOMO,https://twitter.com/DONPAKMODOMO/status/1738929327704866949,Anies-Muhaimin
2093,Sun Dec 24 14:26:52 +0000 2023,1738929237258887275,"@AbrSamad Gibran, tokoh yang merusak citra anak muda, sebaiknya belajar bahwa tanggung jawab sebagai pemimpin harus diemban dengan baik @nyawnyawei #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil",0,0,0,0,in,1712678712137936896,1738803339369001253,Raihanmlkk,https://twitter.com/Raihanmlkk/status/1738929237258887275,Anies-Muhaimin
2094,Sun Dec 24 14:26:44 +0000 2023,1738929205130449407,@idextratime Daripada nonton chelsea mending nonton cak imin debat COKK..,1,0,0,0,in,1614825953771028482,1738928788816457858,Ijat_Nolep,https://twitter.com/Ijat_Nolep/status/1738929205130449407,Anies-Muhaimin
2095,Sun Dec 24 14:26:40 +0000 2023,1738929186855903395,Cak Imin Ungkap Alasan Ubah Haluan Usai Ikut Potong Tumpeng IKN https://t.co/drCfZC9dfI,0,0,0,2,in,17128975,1738929186855903395,CNNIndonesia,https://twitter.com/CNNIndonesia/status/1738929186855903395,Anies-Muhaimin
2096,Sun Dec 24 14:26:25 +0000 2023,1738929125350674485,"@Heraloebss Etika dan kesantunan sepertinya bukanlah prioritas bagi Gibran, yang lebih suka bersuara kasar dan tanpa rasa hormat @miehompimpaa #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil",0,0,0,0,in,1713823909009883136,1738834636330148002,dindavaniatinaa,https://twitter.com/dindavaniatinaa/status/1738929125350674485,Anies-Muhaimin
2097,Sun Dec 24 14:26:21 +0000 2023,1738929106606342337,"@gibran_tweet Besok bisa dikeluarin tuh waktu debat.  Cak imin, gimana cara memelihara SUT di negara kita ini ? Apa itu SUT Sul ? terus terang saya ga ngerti. SUT itu Spirit Of Unity cak, maaf ya Cak soal saya terlampau silit eh sulit, kata Si Samsul Blingsur...awokwok...  #CerdasCermatAnakSD",0,0,0,0,in,103222874,1738915961129029791,greydeka,https://twitter.com/greydeka/status/1738929106606342337,Anies-Muhaimin
2098,Sun Dec 24 14:26:09 +0000 2023,1738929058497626479,@HusinShihab Justru menjadi beban bagi bangsa dan negara dengan kepemimpinannya yang lemah @pengelanasuramm #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil,0,0,0,0,in,1712678637332574208,1738809408686288980,aisyahhraahma,https://twitter.com/aisyahhraahma/status/1738929058497626479,Anies-Muhaimin
2099,Sun Dec 24 14:25:55 +0000 2023,1738928998665838845,maju mundur cantik Tags: Christmas Investigasi Kimia Farma Selamat Natal Break Your Limit SGIE Sterling Internet Gratis Ganjar Gibran jaemin Bahlil PROPERTY OF CHAERYEONG JUST DO IT Kingdom Yeontan of BTS Cak Imin #KeluargaKokohDanTangguh #omglipparade #RelawanETutk02 #ไบร์ทวิน https://t.co/xGcHQwcghm,0,0,0,0,in,1324952878717444096,1738928998665838845,zeinyaeunike,https://twitter.com/zeinyaeunike/status/1738928998665838845,Anies-Muhaimin
2100,Sun Dec 24 14:25:44 +0000 2023,1738928949806465110,"@AbrSamad Gibran, jangan hanya pandai membuat citra palsu, tapi tunjukkan integritas dan kejujuran sebagai pemimpin @OkiTc1 #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil",0,0,0,0,in,1712781368743399424,1738803339369001253,BayuDDarmawan,https://twitter.com/BayuDDarmawan/status/1738928949806465110,Anies-Muhaimin
2101,Sun Dec 24 14:25:35 +0000 2023,1738928915719311479,@HusinShihab Pernyataan Gibran yang ngomong ketinggian mencerminkan betapa rendahnya pemahaman politiknya @Pay_Moto #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil,0,0,0,0,in,1712767444920721408,1738809408686288980,fanijonathanm,https://twitter.com/fanijonathanm/status/1738928915719311479,Anies-Muhaimin
2102,Sun Dec 24 14:25:30 +0000 2023,1738928891220369445,Jogja Paman Gembul Desta #lapakcot Nyetrika Gibran Bank Mandiri Hilirisasi Cak Imin #lapakcot  🔥STARLIGHT PRINCESS 🔥  ❌✅✅ 10x Manual on  ❌✅❌ 30x Auto on  ✅❌❌ 30x Auto on Link : https://t.co/L1eRkd0C4j  #slotgacorhariini #slotgacor #viralindo #bokepviral https://t.co/YxCazMpNeI,0,0,0,0,in,1713152980059607040,1738928891220369445,alexapatri71704,https://twitter.com/alexapatri71704/status/1738928891220369445,Anies-Muhaimin
2103,Sun Dec 24 14:25:23 +0000 2023,1738928864754356573,Jogja Paman Gembul Desta #lapakcot Nyetrika Gibran Bank Mandiri Hilirisasi Cak Imin #lapakcot 🔥GATES OF OLYMPUS 🔥   ❌❌❌ 10x Auto off     ❌❌✅ 10x auto off   ❌✅❌ 20x auto off    Link : https://t.co/OfDZ0XSTZv  #slotgacorhariini #slotgacor #viralindo #bokepviral https://t.co/PB2Hlg2TA2,0,0,0,0,in,1713075116836630528,1738928864754356573,AndikaDika87411,https://twitter.com/AndikaDika87411/status/1738928864754356573,Anies-Muhaimin
2104,Sun Dec 24 14:24:55 +0000 2023,1738928745413816413,@mulanbilqis Pernyataan ketinggian Gibran hanya menciptakan kebingungan dan ketidakpercayaan terhadap kepemimpinannya @lionerina #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil,0,0,0,0,in,1716306727636017152,1738886383492899054,Abizarbahii,https://twitter.com/Abizarbahii/status/1738928745413816413,Anies-Muhaimin
2105,Sun Dec 24 14:24:38 +0000 2023,1738928675486380204,"MSGFM - Energizer Facial Wash 100ml - Kelembutan untuk kulit segar dan berseri. Dapatkan sekarang!  https://t.co/Umjc6OOgFx  #Cak Imin,#MyDemonEp10,jennie,Team Ohm,#READYTOBE_IN_JKT,Gibran,#CherryMagicTHep3,Tidur https://t.co/j7ACRutY2l",0,0,0,0,in,1636736953109602304,1738928675486380204,MohammadDa7888,https://twitter.com/MohammadDa7888/status/1738928675486380204,Anies-Muhaimin
2106,Sun Dec 24 14:24:34 +0000 2023,1738928657689887062,Paman Gembul Cak Imin Fuji Desta  DAY6 Brebes #lapakcot Christmas IMIP Nyetrika #parlay #polaslot #rtpslot #rumusparlay #viral #jokerbola10 https://t.co/P1PndLNdwQ,0,0,0,0,in,1662299988918169600,1738928657689887062,FeliciaVo01,https://twitter.com/FeliciaVo01/status/1738928657689887062,Anies-Muhaimin
2107,Sun Dec 24 14:24:30 +0000 2023,1738928642166845651,@AbrSamad Kualitas kepemimpinan Gibran semakin memperlihatkan betapa sia-sia harapan rakyat padanya @nyanyslla #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil,0,0,0,0,in,1712481235531071488,1738803339369001253,maulanafiqr,https://twitter.com/maulanafiqr/status/1738928642166845651,Anies-Muhaimin
2108,Sun Dec 24 14:23:53 +0000 2023,1738928485169779156,"@alisyarief Gibran, pemimpin yang lebih suka berbicara panjang lebar tanpa memberikan jawaban yang konkret @ngeengees #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil",0,0,0,0,in,1725419974750334976,1738885041063927854,rizkiderrenn,https://twitter.com/rizkiderrenn/status/1738928485169779156,Anies-Muhaimin
2109,Sun Dec 24 14:23:38 +0000 2023,1738928422725001361,Mutualan yuk! #zonauang jamin FB Jogja Hilirisasi Cak Imin,0,2,0,1,in,1723734962552324096,1738928422725001361,shopeehunter9,https://twitter.com/shopeehunter9/status/1738928422725001361,Anies-Muhaimin
2110,Sun Dec 24 14:23:32 +0000 2023,1738928397080985667,Fuji cak Imin Brebes Jogja Lembang Morowali Desta SGIE  Hilirisasi BPJS Christmas Selamat Natal  Panci Listrik Serbaguna Elektrik Cooker Multifungsi Panci Kukus Elektrik / Panci Listrik Multifunctional Electric Frying Pan hanya Rp48.999  https://t.co/rnhu8KnS04 #ShopeeID https://t.co/SqmJiqv8BW,0,0,0,0,in,778775509,1738928397080985667,atikahamim,https://twitter.com/atikahamim/status/1738928397080985667,Anies-Muhaimin
2111,Sun Dec 24 14:23:25 +0000 2023,1738928370799501539,@AbrSamad Sosok yang lebih suka berdrama daripada bertindak nyata untuk rakyat @okidookiooo #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil,0,0,0,0,in,1712788774953086977,1738803339369001253,AnandaDwitamiii,https://twitter.com/AnandaDwitamiii/status/1738928370799501539,Anies-Muhaimin
2112,Sun Dec 24 14:23:24 +0000 2023,1738928365900636325,"@liputan6dotcom Wkwkwk, padahal pas debat cawapres cak imin banyak kekurangan nya loh",0,0,0,0,in,975519429457887232,1738889315533664438,Ramaroo97,https://twitter.com/Ramaroo97/status/1738928365900636325,Anies-Muhaimin
2113,Sun Dec 24 14:22:56 +0000 2023,1738928245410767179,"@Resty_J_Cayah @KPU_ID Set, @Resty_J_Cayah. Bilangin cak imin jangan kebanyakan gimmick dong for next debate. Dia smart, semua tahu itu. Cuman debat kemaren itu kek keliatan kaku, ngga all out, defensif, kurang lugas.",0,0,0,0,in,2455849957,1738805766788948347,tri_nugie,https://twitter.com/tri_nugie/status/1738928245410767179,Anies-Muhaimin
2114,Sun Dec 24 14:22:22 +0000 2023,1738928104234758617,@Heraloebss Pernyataan ketinggian Gibran hanya menciptakan kesan bahwa dia hidup dalam gelembungnya sendiri @midnightdrivee #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil,0,0,0,0,in,1713826368214228992,1738834636330148002,Ramadandmss,https://twitter.com/Ramadandmss/status/1738928104234758617,Anies-Muhaimin
2115,Sun Dec 24 14:22:17 +0000 2023,1738928084441841682,"@ekowboy2 CAK IMIN PALING  DEWASA"" DAN PALING. TENANG. TIDAK.  EMOSIONAL. KEJUJURANNYA LVUAR BIASA PULA.""",0,0,0,0,in,1473183446520385539,1738425669015699472,AbdulHamidS10,https://twitter.com/AbdulHamidS10/status/1738928084441841682,Anies-Muhaimin
2116,Sun Dec 24 14:22:07 +0000 2023,1738928042402292099,"@DokterTifa Cak Imin jelas dipermalukan, sayangnya dia mikirnye kelamaan dia pikir ini acara dia ngasih kuliah? next time more preparelah.. uda capek² semaleman di sholawatin ehh dianya 'molor', pas debat.. warning to cak imin! 🤪",0,0,0,0,in,1683035696867729408,1738869318341779721,KEsangentot,https://twitter.com/KEsangentot/status/1738928042402292099,Anies-Muhaimin
2117,Sun Dec 24 14:21:36 +0000 2023,1738927909828767771,@AbrSamad Kegagalan Gibran sebagai pemimpin semakin menguatkan keyakinan bahwa pemilihan tidak selalu membawa perubahan positif @nynyayya #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil,0,0,0,0,in,1716665239436185600,1738803339369001253,nizaramdhanii,https://twitter.com/nizaramdhanii/status/1738927909828767771,Anies-Muhaimin
2118,Sun Dec 24 14:21:24 +0000 2023,1738927862277890525,@Heraloebss @prabowo @gibran_tweet Hoax dan halu dari Gibran semakin menciptakan ketidakpercayaan terhadap semua yang diucapkannya @peyokyoben #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil,0,0,0,0,in,1712406275676651520,1738903295576674517,RiskyFebriansyh,https://twitter.com/RiskyFebriansyh/status/1738927862277890525,Anies-Muhaimin
2119,Sun Dec 24 14:19:41 +0000 2023,1738927427194327191,"@gibran_tweet Kritik dianggap sebagai bentuk konspirasi oleh Gibran, tanpa menyadari bahwa kritik adalah bahan bakar untuk perbaikan @nannanfinan #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil",0,0,0,0,in,1714149444671918080,1738868542299377810,fifishaera,https://twitter.com/fifishaera/status/1738927427194327191,Anies-Muhaimin
2120,Sun Dec 24 14:19:34 +0000 2023,1738927401613324472,"@JarnasABWBpn @JarnasBorneo Saya suka dengan video ini, meskipun saya tdk jomblo, tp makna yang tersirat dalam sekali buat perubahan Indonesia....Muantap Cak Imin...Ayo AM1N kan Indonesia...Salam Perubahan.",0,0,0,0,in,1192454613879754752,1738830370362237324,68Sanrego,https://twitter.com/68Sanrego/status/1738927401613324472,Anies-Muhaimin
2121,Sun Dec 24 14:19:23 +0000 2023,1738927352338694516,"@Heraloebss @prabowo @gibran_tweet Kualitas kepemimpinan Gibran semakin merosot, tanpa ada tanda-tanda perbaikan yang berarti @persiba #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil",0,0,0,0,in,1713517082548281344,1738903295576674517,amirrdanielll,https://twitter.com/amirrdanielll/status/1738927352338694516,Anies-Muhaimin
2122,Sun Dec 24 14:19:20 +0000 2023,1738927342062653472,"@Dennysiregar7 @cakimiNOW @gibran_tweet Cak imin to gibran : apa yg di maksud dengan MD dr pak Mahfud, apa itu sebuah program dari 03? Gibran : tolah toleh,, kro mikir🤔.. aahh sudahlah.. Pak mahfud tolg jelaskan dong apa itu 😭",0,0,0,0,in,99261383,1738498394778370324,Ta_ibin,https://twitter.com/Ta_ibin/status/1738927342062653472,Anies-Muhaimin
2123,Sun Dec 24 14:19:19 +0000 2023,1738927334953287695,"@AbrSamad Asal bunyi adalah seni Gibran, sayangnya seni ini hanya menimbulkan tawa tanpa makna @nynenyenye #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil",0,0,0,0,in,1716731321320603648,1738803339369001253,gevinaleena,https://twitter.com/gevinaleena/status/1738927334953287695,Anies-Muhaimin
2124,Sun Dec 24 14:18:57 +0000 2023,1738927244544991268,"@HusinShihab Gibran seharusnya introspeksi diri, kalau sudah kelewat asbun justru akan semakin dicemooh oleh rakyat @pedaspanas #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil",0,0,0,0,in,1713889373614391296,1738809408686288980,danishniaziii,https://twitter.com/danishniaziii/status/1738927244544991268,Anies-Muhaimin
2125,Sun Dec 24 14:18:52 +0000 2023,1738927223829356668,@fujiikze Kenapa cak imin?,0,1,0,0,in,1707385623454322688,1738923973398999268,LeHaeHe,https://twitter.com/LeHaeHe/status/1738927223829356668,Anies-Muhaimin
2126,Sun Dec 24 14:18:40 +0000 2023,1738927173938119040,"@HusinShihab Kepemimpinan Gibran, seperti lukisan tanpa warna, tak memberikan inspirasi kepada siapa pun @pawpipper #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil",0,0,0,0,in,1713129677928484864,1738809408686288980,nadiaalfnaa,https://twitter.com/nadiaalfnaa/status/1738927173938119040,Anies-Muhaimin
2127,Sun Dec 24 14:18:09 +0000 2023,1738927044464107659,"@ozarangkuti Cak Imin kayak mata-mata ganda, pasti sengaja ngehancurin AMIN dari dalam",0,0,0,0,in,1701179834859143168,1738758280544203038,CarianneTi6763,https://twitter.com/CarianneTi6763/status/1738927044464107659,Anies-Muhaimin
2128,Sun Dec 24 14:17:59 +0000 2023,1738927002810519766,@NicolaPizetti @kukeKIKEkoke Nope: tetep valid. Kita kan nyerang Gibran. Bukan belain cak Imin 😂,0,0,0,0,in,44142451,1738772478649156072,fadlicuy,https://twitter.com/fadlicuy/status/1738927002810519766,Anies-Muhaimin
2129,Sun Dec 24 14:17:39 +0000 2023,1738926915518648490,"Soal SGIE Gibran, Cak Imin: Ternyata Sego Goreng Iwak Endog https://t.co/lVvyDePPRq",0,2,1,7,in,3319260420,1738926915518648490,geloraco,https://twitter.com/geloraco/status/1738926915518648490,Anies-Muhaimin
2130,Sun Dec 24 14:17:23 +0000 2023,1738926848883777770,"@Heraloebss @prabowo @gibran_tweet Jika menjadi pemimpin hanya soal bicara bombastis, maka Gibran bisa jadi guru besar @persephoneurs #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil",0,0,0,0,in,1713524870401912832,1738903295576674517,thariqmahendra,https://twitter.com/thariqmahendra/status/1738926848883777770,Anies-Muhaimin
2131,Sun Dec 24 14:17:17 +0000 2023,1738926823734735036,@Heraloebss @prabowo @gibran_tweet Menghormati orang tua adalah kewajiban yang harus dijunjung tinggi oleh setiap calon pemimpin  sayangnya Gibran tampak melupakan nilai-nilai ini @pewsycho #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil,0,0,0,0,in,1712422404461658112,1738903295576674517,MeilindaRettha,https://twitter.com/MeilindaRettha/status/1738926823734735036,Anies-Muhaimin
2132,Sun Dec 24 14:16:50 +0000 2023,1738926710136119361,@Arie_Kriting Gak paham berarti yg dimaksud dgn istilah slepet Cak Imin...baguslah kalo gak dukung 🥱 gue sich setuju 100%,0,0,0,0,in,1698739481262837760,1738860258884477331,myperspective76,https://twitter.com/myperspective76/status/1738926710136119361,Anies-Muhaimin
2133,Sun Dec 24 14:15:14 +0000 2023,1738926310989369851,"@AbrSamad Gibran Rakabuming Raka, sosok yang lebih suka memamerkan kebodohan daripada menanggapi kritik dengan bijak @nxzamp #KeluargaKokohDanTangguh | Christmas | SGIE | #RelawanETutk02 | Gibran | Cak Imin | Bahlil",0,0,0,1,in,1712420680191643648,1738803339369001253,adeliachrstn,https://twitter.com/adeliachrstn/status/1738926310989369851,Anies-Muhaimin
