,created_at,quote_count,reply_count,retweet_count,favorite_count,username,tweet_url,Kandidat,tweets
2495,Sun Dec 24 13:32:03 +0000 2023,0.0,0,0.0,0.0,TorayaDeata,https://twitter.com/TorayaDeata/status/1738915443870687637,Anies-Muhaimin,Gibran Rakabuming really deserves to debate with Anis and Ganjar. Imin's appearance and Prof. Mahfud MD's appearance means nothing to Gibran Rakabuming. The public questions the term SGIE but it doesn't matter because the commentator only corrects SGIE's words.
2496,Sun Dec 24 13:32:01 +0000 2023,0.0,0,0.0,0.0,azkaashafaa,https://twitter.com/azkaashafaa/status/1738915435008196784,Anies-Muhaimin,It's funny to hear that Starfruit vegetables pretend to talk about Islamic Economy even though their knowledge is still as low as sneakers SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool
2497,Sun Dec 24 13:31:59 +0000 2023,0.0,0,0.0,0.0,AnggreiniMawrr,https://twitter.com/AnggreiniMawrr/status/1738915424723734584,Anies-Muhaimin,Is it true that Sulfuric Acid is giving the event Complainers appear in the SGIE Gibran vice presidential debate Cak Imin SlepetAjaGus FixedGBRANcool
2498,Sun Dec 24 13:31:58 +0000 2023,0.0,0,0.0,0.0,novvallfrmnsyah,https://twitter.com/novvallfrmnsyah/status/1738915421334671686,Anies-Muhaimin,"Eits, don't be mistaken, the abbreviation SGIE stands for Likes to Fail. This is indeed SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool"
2499,Sun Dec 24 13:31:53 +0000 2023,0.0,0,0.0,0.0,AishaNatha,https://twitter.com/AishaNatha/status/1738915400887480660,Anies-Muhaimin,Maybe he thinks that if he makes a scene and goes viral he will look popular and win. SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool
2500,Sun Dec 24 13:31:53 +0000 2023,0.0,0,0.0,0.0,sagarazdn,https://twitter.com/sagarazdn/status/1738915399474024650,Anies-Muhaimin,"It's normal to forget that I'm human too, you know"
2501,Sun Dec 24 13:31:52 +0000 2023,0.0,0,0.0,0.0,wahyu_purnamaaa,https://twitter.com/wahyu_purnamaaa/status/1738915394386276483,Anies-Muhaimin,"It's said that you're guaranteed to get free credit. Eh, but the Vegetable Starfruit understands whether SGIE is real Hahaha SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool"
2502,Sun Dec 24 13:31:48 +0000 2023,0.0,0,0.0,0.0,FurqonSidiQQ,https://twitter.com/FurqonSidiQQ/status/1738915378359840926,Anies-Muhaimin,"Gibran Rakabuming Raka, an asbun figure who cannot differentiate between reality and fantasy, should withdraw from the world of politics. FamilySturdyAndTough Christmas SGIE VolunteerETutk02 Gibran Cak Imin Bahlil"
2503,Sun Dec 24 13:31:39 +0000 2023,0.0,0,1.0,1.0,irsanrusdi5,https://twitter.com/irsanrusdi5/status/1738915343312236641,Anies-Muhaimin,Wants to Build 40 Cities Equivalent to Jakarta Cak Imin Attacked by Gibran It's Strange That His Turn to Development IKN Was Rejected Fuji Cak Imin Brebes Jogja Malming Lembang Morowali Desta SGIE IMIP Kingdom Downstream Sweet MouthAnies BPJS Christmas Merry Christmas
2504,Sun Dec 24 13:31:39 +0000 2023,0.0,1,1.0,1.0,irsanrusdi5,https://twitter.com/irsanrusdi5/status/1738915340887945260,Anies-Muhaimin,Too Much Joking During the Debate
2505,Sun Dec 24 13:31:38 +0000 2023,0.0,1,1.0,1.0,irsanrusdi5,https://twitter.com/irsanrusdi5/status/1738915338413388284,Anies-Muhaimin,Cak Imin Total Blunder in Vice Presidential Debate Observer Jokes Too Much and Not Seriously Resolves Fuji Problems Cak Imin Brebes Jogja Malming Lembang Morowali Desta SGIE IMIP Kingdom Downstream Sweet MouthAnies BPJS Christmas Merry Christmas
2506,Sun Dec 24 13:31:38 +0000 2023,0.0,0,0.0,0.0,CempakavSari,https://twitter.com/CempakavSari/status/1738915337788326193,Anies-Muhaimin,"bahrawi Criticism is responded to with personal attacks, that is Gibran's strategy in dealing with political opponents. sFamilyStrongAndTough Christmas SGIE VolunteerETutk02 Gibran Cak Imin Bahlil"
2507,Sun Dec 24 13:31:38 +0000 2023,0.0,1,1.0,1.0,irsanrusdi5,https://twitter.com/irsanrusdi5/status/1738915336278413484,Anies-Muhaimin,"Cak Imin Attacked by Gibran That's Strange Yes, Fuji's Turn to Development of IKN Was Rejected Cak Imin Brebes Jogja Malming Lembang Morowali Uncle Gembul SGIE IMIP Kingdom Downstream Sweet MouthAnies BPJS Christmas Merry Christmas"
2508,Sun Dec 24 13:31:36 +0000 2023,0.0,0,0.0,0.0,hasanbasriacoy,https://twitter.com/hasanbasriacoy/status/1738915328821002548,Anies-Muhaimin,SGIE in question Star fruit vegetable Who's that Ice Cream If you want it then buy it yourself please SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool
2509,Sun Dec 24 13:31:35 +0000 2023,0.0,0,0.0,0.0,jinanjamilaaa,https://twitter.com/jinanjamilaaa/status/1738915324316246269,Anies-Muhaimin,"I don't know how to make a gibol, I77 SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANkeren"
2510,Sun Dec 24 13:31:33 +0000 2023,0.0,0,2.0,3.0,siska_larass,https://twitter.com/siska_larass/status/1738915314882986168,Anies-Muhaimin,They just wanted to report on the situation of our brothers in Palestine but Israel responded with a snap Cak Imin Fuji Moro Wali BPJS Desta Hilirisasi Uncle Gembul PARK JISUNG THANK YOU Gibran Brebes Lembang Nyetrika jaemin FreePalestine
2511,Sun Dec 24 13:31:24 +0000 2023,0.0,0,0.0,0.0,AmiravAzka,https://twitter.com/AmiravAzka/status/1738915278824870098,Anies-Muhaimin,"Arrogance and impoliteness are two negative traits that often appear in Gibran when he speaks or acts, making him far from the image of a good leader Christmas SGIE Gibran Cak Imin FamilySturdyAndTough VolunteerETfor02"
2512,Sun Dec 24 13:31:20 +0000 2023,0.0,0,0.0,0.0,jayaajuma,https://twitter.com/jayaajuma/status/1738915262601245166,Anies-Muhaimin,"It's better to learn from Pak Jokowi to learn about SGIE, come on, the Minister of Communication and Information is stuck like that, 07 SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool"
2513,Sun Dec 24 13:31:19 +0000 2023,0.0,0,0.0,0.0,luna_holil,https://twitter.com/luna_holil/status/1738915256007905448,Anies-Muhaimin,"Cak Imin's tweet gene knows what's going on, he's actually just good at making jokes"
2514,Sun Dec 24 13:31:00 +0000 2023,0.0,0,0.0,0.0,hendrijefrii,https://twitter.com/hendrijefrii/status/1738915176790020572,Anies-Muhaimin,The hoaxes and things that Gibran said made him look even more untrustworthy FamilyStrongAndTough Christmas SGIE VolunteerETfor02 Gibran Cak Imin Bahlil
2515,Sun Dec 24 13:30:38 +0000 2023,0.0,0,0.0,0.0,salmazaudaptr,https://twitter.com/salmazaudaptr/status/1738915085542990092,Anies-Muhaimin,"Talking high and shallow, that's Gibran who seems smart but is actually empty. FamilySturdyAndTough Christmas SGIE VolunteerETfor02 Gibran Cak Imin Bahlil"
2516,Sun Dec 24 13:30:32 +0000 2023,0.0,0,0.0,0.0,RachelLiaanaa,https://twitter.com/RachelLiaanaa/status/1738915059173298331,Anies-Muhaimin,Gibran's absurd and baseless statements seem to be creating his own political fiction. FamilyStrongAndTough Christmas SGIE VolunteerETfor02 Gibran Cak Imin Bahlil
2517,Sun Dec 24 13:30:22 +0000 2023,0.0,1,0.0,1.0,balschology,https://twitter.com/balschology/status/1738915019323314568,Anies-Muhaimin,"He actually has good ideas and doesn't seem ambitious, but it doesn't seem suitable if the vice president is Cak Imin."
2518,Sun Dec 24 13:30:22 +0000 2023,0.0,0,0.0,0.0,naddiaaurrel,https://twitter.com/naddiaaurrel/status/1738915018081763587,Anies-Muhaimin,Why does Gibran really like to cause trouble with his unclear words? Maybe he forgets that he is the leader of a family. Strong and tough. Christmas SGIE Volunteer ETutk02 Gibran Cak Imin Bahlil
2519,Sun Dec 24 13:30:18 +0000 2023,0.0,0,0.0,0.0,tamaraalfisbrn,https://twitter.com/tamaraalfisbrn/status/1738915001795219901,Anies-Muhaimin,Sulfuric acid is really annoying to ask SGIE instead it becomes Sego Savory Inkung Delicious Hilarious PKB SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool
2520,Sun Dec 24 13:30:05 +0000 2023,0.0,0,0.0,0.0,ZalfaNazwaa,https://twitter.com/ZalfaNazwaa/status/1738914945830707513,Anies-Muhaimin,It's amazing that Starfruit Vegetables asked for SGIE but it seems like it was wrong to the point that it turned out to be delicious and tasty r baraas SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool
2521,Sun Dec 24 13:30:04 +0000 2023,0.0,0,0.0,0.0,anugrahchyo,https://twitter.com/anugrahchyo/status/1738914942882033798,Anies-Muhaimin,Just make fun of Sulfuric Acid who pretends to know about Islamic economics like hahaha SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool
2522,Sun Dec 24 13:30:02 +0000 2023,0.0,0,0.0,0.0,melisarhmm,https://twitter.com/melisarhmm/status/1738914936435441859,Anies-Muhaimin,A sound leader like Gibran will only bring chaos to all government sectors. Strong and Resilient Family Christmas SGIE Volunteers for 02 Gibran Cak Imin Bahlil
2523,Sun Dec 24 13:29:59 +0000 2023,0.0,0,0.0,0.0,rudyakbarr,https://twitter.com/rudyakbarr/status/1738914923365994920,Anies-Muhaimin,"PonakaMK Your future depends on your views. If you need protection, go to the police. SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool"
2524,Sun Dec 24 13:29:58 +0000 2023,0.0,0,0.0,0.0,kynchila0,https://twitter.com/kynchila0/status/1738914917913424004,Anies-Muhaimin,We are very proud of the great Cakimin
2525,Sun Dec 24 13:29:58 +0000 2023,0.0,0,0.0,0.0,MuhammadInzagh,https://twitter.com/MuhammadInzagh/status/1738914916579614943,Anies-Muhaimin,Losing the nation and state due to Gibran's baseless policies because of a Strong and Resilient Family Christmas SGIE Volunteers for 02 Gibran Cak Imin Bahlil
2526,Sun Dec 24 13:29:52 +0000 2023,0.0,0,0.0,0.0,IisKholasari,https://twitter.com/IisKholasari/status/1738914891011150215,Anies-Muhaimin,"Failing to lead is like a ship that doesn't have a clear captain, Gibran just wanders without direction FamilySturdyAndTough Christmas SGIE VolunteerETutk02 Gibran Cak Imin Bahlil"
2527,Sun Dec 24 13:29:47 +0000 2023,0.0,0,0.0,0.0,RianiTiaraa,https://twitter.com/RianiTiaraa/status/1738914873588023677,Anies-Muhaimin,Your field of vegetable starfruit is not SGIE but Sego Savory Inkung Delicious Wkwkwk SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool
2528,Sun Dec 24 13:29:41 +0000 2023,0.0,0,0.0,0.0,FitriApriyant1,https://twitter.com/FitriApriyant1/status/1738914845121278320,Anies-Muhaimin,"As practical as it is like starfruit, vegetables are called GGEMI, it's crazy because the issuer has a slanted angle. This is P SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool"
2529,Sun Dec 24 13:29:37 +0000 2023,0.0,0,0.0,0.0,syyaffaaa,https://twitter.com/syyaffaaa/status/1738914828599906778,Anies-Muhaimin,PonakanMK Use SGIE Want to Find SGIE's Father-in-law Gibran Cak Imin SlepetAjaGus FixedGBRANcool
2530,Sun Dec 24 13:29:34 +0000 2023,0.0,0,0.0,0.0,gilngramdani,https://twitter.com/gilngramdani/status/1738914817275289740,Anies-Muhaimin,"Sulfuric acid pretends to be smart about Islamic economics but when you're confused about asking for your own definition of SGIE, just waste your brain doing something else, Maya SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool"
2531,Sun Dec 24 13:29:33 +0000 2023,0.0,0,0.0,0.0,AmrullahMap,https://twitter.com/AmrullahMap/status/1738914813152206934,Anies-Muhaimin,"What you need to be wary of is that the sorcerer who is doing sorcery seems to have started to move, Cak Imin, as if he has been silenced"
2532,Sun Dec 24 13:29:33 +0000 2023,0.0,0,0.0,0.0,AnddrreSetiawan,https://twitter.com/AnddrreSetiawan/status/1738914812808302833,Anies-Muhaimin,"The teacher is weird, that's weird. Starfruit vegetables make SGIE revert to Semar Gandrung Ifah Eneng hahaha SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool"
2533,Sun Dec 24 13:29:33 +0000 2023,0.0,0,0.0,0.0,amandaasyvana,https://twitter.com/amandaasyvana/status/1738914810774089748,Anies-Muhaimin,Don't act smart
2534,Sun Dec 24 13:29:28 +0000 2023,0.0,0,0.0,0.0,prabuuprasetya,https://twitter.com/prabuuprasetya/status/1738914792801460453,Anies-Muhaimin,"It's also great that Starfruit vegetable can invite a debate about SGIE which actually wants to discuss Sego Savory Inkung It's delicious, just Efendi SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool"
2535,Sun Dec 24 13:29:27 +0000 2023,0.0,0,0.0,0.0,RestiAnniisa,https://twitter.com/RestiAnniisa/status/1738914787688685894,Anies-Muhaimin,"Just imagine Sulfuric Acid being the number two person in this country together with his genjer genjer mah ha ha ha ha ha, sorry for laughing, SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool"
2536,Sun Dec 24 13:29:26 +0000 2023,0.0,0,0.0,0.0,onemuzr,https://twitter.com/onemuzr/status/1738914782282232232,Anies-Muhaimin,I really like seeing this Cakimin so humble
2537,Sun Dec 24 13:29:25 +0000 2023,0.0,0,0.0,0.0,dhiyasaarii,https://twitter.com/dhiyasaarii/status/1738914779224502419,Anies-Muhaimin,"The dorky guy doesn't know how to use SGIE. Anyway, it's all done. HHHEEHEHHHH HOHOHO SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool"
2538,Sun Dec 24 13:29:21 +0000 2023,0.0,0,0.0,0.0,KiranaWiral,https://twitter.com/KiranaWiral/status/1738914763185471564,Anies-Muhaimin,The funny thing is that he wants to be known as the Sobekan Generation Idol SGIE Episode Ampun dah SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool
2539,Sun Dec 24 13:29:16 +0000 2023,0.0,0,0.0,0.0,aandiniriskaa,https://twitter.com/aandiniriskaa/status/1738914741991682217,Anies-Muhaimin,"Don't worry, bro, the door to this soul's paradise won't open because you don't know what SGIE means yet. SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool"
2540,Sun Dec 24 13:29:10 +0000 2023,0.0,0,0.0,0.0,fifishaera,https://twitter.com/fifishaera/status/1738914714829422633,Anies-Muhaimin,The Mayor of Solo who likes to hallucinate like Gibran clearly does not have the leadership capacity needed FamilyStrongAndTough Christmas SGIE VolunteerETutk02 Gibran Cak Imin Bahlil
2541,Sun Dec 24 13:29:01 +0000 2023,0.0,0,0.0,0.0,melebornihhbos,https://twitter.com/melebornihhbos/status/1738914680092131425,Anies-Muhaimin,Gibran seems to prefer soundbites rather than listening to the true aspirations of the people FamilyStrongAndTough Christmas SGIE VolunteerETutk02 Gibran Cak Imin Bahlil
2542,Sun Dec 24 13:29:00 +0000 2023,0.0,0,0.0,0.0,galuhkeenannn,https://twitter.com/galuhkeenannn/status/1738914674442449311,Anies-Muhaimin,PonakanMK Pretends PD Using Funny Abbreviation SGIE SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool
2543,Sun Dec 24 13:28:59 +0000 2023,0.0,0,0.0,0.0,RahmahSitig,https://twitter.com/RahmahSitig/status/1738914672085229711,Anies-Muhaimin,Questionable SGIE Sulfuric acid Likes Incessant Imitation Extended which one is the original SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool
2544,Sun Dec 24 13:28:57 +0000 2023,0.0,0,1.0,1.0,JovaAntoni,https://twitter.com/JovaAntoni/status/1738914663512129758,Anies-Muhaimin,Wants to Build 40 Cities Equivalent to Jakarta Cak Imin Attacked by Gibran It's Strange That His Turn to Development IKN Was Rejected Fuji Cak Imin Brebes Jogja Malming Lembang Morowali Desta SGIE IMIP Kingdom Downstream Sweet MouthAnies BPJS Christmas Merry Christmas
2545,Sun Dec 24 13:28:57 +0000 2023,0.0,1,1.0,1.0,JovaAntoni,https://twitter.com/JovaAntoni/status/1738914661104554497,Anies-Muhaimin,Too Much Joking During the Debate
2546,Sun Dec 24 13:28:56 +0000 2023,0.0,1,1.0,1.0,JovaAntoni,https://twitter.com/JovaAntoni/status/1738914658596384966,Anies-Muhaimin,Cak Imin Total Blunder in Vice Presidential Debate Observer Jokes Too Much and Not Seriously Resolves Fuji Problems Cak Imin Brebes Jogja Malming Lembang Morowali Desta SGIE IMIP Kingdom Downstream Sweet MouthAnies BPJS Christmas Merry Christmas
2547,Sun Dec 24 13:28:56 +0000 2023,0.0,1,1.0,1.0,JovaAntoni,https://twitter.com/JovaAntoni/status/1738914656444670356,Anies-Muhaimin,Wants to Build 40 Cities Equivalent to Jakarta Cak Imin Attacked by Gibran It's Strange That His Turn to Development IKN Was Rejected Fuji Cak Imin Brebes Jogja Malming Lembang Morowali Uncle Gembul SGIE IMIP Kingdom Downstream Sweet MouthAnies BPJS Christmas Merry Christmas
2548,Sun Dec 24 13:28:52 +0000 2023,0.0,0,0.0,0.0,miriki0,https://twitter.com/miriki0/status/1738914641974263842,Anies-Muhaimin,never disappoint this cakimin
2549,Sun Dec 24 13:28:51 +0000 2023,0.0,0,0.0,0.0,wantowawann,https://twitter.com/wantowawann/status/1738914637834523051,Anies-Muhaimin,"I don't know what Belimbing Vegetables are all about, but if you ask, SGIE wants to give you the recipe for Sego Savory Inkung Delicious Haduh SGIE Gibran Cak Imin SlepetAjaGus FixedGBRANcool"
2550,Sun Dec 24 13:28:51 +0000 2023,0.0,0,0.0,0.0,Dann71281014,https://twitter.com/Dann71281014/status/1738914635984875576,Anies-Muhaimin,Samosir adit 2000 Toniee But it didn't seem to make sense when Cak Imin said it
2551,Sun Dec 24 13:28:48 +0000 2023,0.0,0,0.0,0.0,rezaalfarooow,https://twitter.com/rezaalfarooow/status/1738914623179636868,Anies-Muhaimin,"Gibran only thinks about his personal interests, not his people's FamilyStrongAndTough Christmas SGIE VolunteerETfor02 Gibran Cak Imin Bahlil"
2552,Sun Dec 24 13:28:43 +0000 2023,0.0,0,0.0,0.0,tiapacarkairi,https://twitter.com/tiapacarkairi/status/1738914603579617284,Anies-Muhaimin,This message is for Brother Imin
2553,Sun Dec 24 13:28:36 +0000 2023,0.0,0,0.0,0.0,bimantaraskt,https://twitter.com/bimantaraskt/status/1738914572457975925,Anies-Muhaimin,The many things that Gibran said increasingly showed that he was only taking advantage of his father's popularity. FamilySturdyAndTough Christmas SGIE VolunteerETutk02 Gibran Cak Imin Bahlil
2554,Sun Dec 24 13:28:35 +0000 2023,0.0,0,0.0,0.0,IdrisAndestaa,https://twitter.com/IdrisAndestaa/status/1738914570595701046,Anies-Muhaimin,"Never mind, what are you doing when you fall for this hoax, just admit it, Cak Imin's appearance is bad, no need to look for people's mistakes, I'm also an Anis supporter, I'm embarrassed to see this timeline, it's better to criticize Cak Imin and give input to Cak Imin so I can do better."
2555,Sun Dec 24 13:28:34 +0000 2023,0.0,0,0.0,0.0,Felix777A2K,https://twitter.com/Felix777A2K/status/1738914566330065379,Anies-Muhaimin,"I'm happy to be able to stop by our hometown in Kudus, good luck to the Amin couple, hopefully they will become leaders of Indonesia in 2024"
2556,Sun Dec 24 13:28:33 +0000 2023,0.0,0,0.0,0.0,bayuubaskaraa,https://twitter.com/bayuubaskaraa/status/1738914561020100850,Anies-Muhaimin,Hoaxes and hoaxes are Gibran's mainstay weapons in conveying his messages without thinking about the truth and the negative impacts caused by the Strong and Resilient Family Christmas SGIE VolunteerETutk02 Gibran Cak Imin Bahlil
2557,Sun Dec 24 13:28:01 +0000 2023,0.0,0,0.0,0.0,m0rkleestt,https://twitter.com/m0rkleestt/status/1738914427792154846,Anies-Muhaimin,I'm the best vice presidential candidate
2558,Sun Dec 24 13:27:54 +0000 2023,0.0,0,0.0,0.0,ferdiansyhnu,https://twitter.com/ferdiansyhnu/status/1738914397173743896,Anies-Muhaimin,Too often blaming others Gibran lacks a mature attitude to accept responsibility Family Sturdy And Tough Christmas SGIE Volunteer ET for 02 Gibran Cak Imin Bahlil
